transaction_id,account_id,transaction_type,amount,transaction_date,description
493,258,Debit,306.83,2021-06-18,Sell thing determine image story ready lot.
494,244,Debit,4600.37,2024-03-17,I appear sort affect song sort though.
495,119,Debit,686.48,2022-03-20,Put store happen lead player line thus rock.
496,425,Debit,3518.5,2023-08-12,Today nation little medical put if improve.
497,25,Credit,827.77,2023-11-25,
498,379,Debit,592.6,2024-02-11,
499,976,Credit,2821.11,2022-07-25,Form attack character view throughout.
500,95,Debit,1118.41,2024-03-15,Buy action no from free pull red.
501,340,Credit,1307.89,2021-06-09,Think during side process.
502,524,Credit,92.66,2021-10-09,Red way degree police half. Fear third remember.
503,504,Credit,1412.68,2023-03-25,Significant life series career enough apply PM.
504,974,Debit,4900.88,2023-04-03,Trouble former necessary full. Choose alone way.
505,29,Credit,2004.18,2019-10-08,
506,847,Credit,381.55,2023-02-06,Provide eat must factor would. Yeah as total day.
507,534,Credit,1002.08,2024-05-13,Ten trip bill military think.
508,231,Debit,1047.17,2021-06-15,Magazine high minute.
509,7,Credit,2216.53,2022-10-06,
510,459,Credit,2330.4,2024-06-01,
511,711,Credit,1175.41,2019-11-09,Include six somebody foreign whom after same.
512,654,Credit,1950.32,2022-09-14,Property consumer movie. Upon beyond total.
513,482,Debit,2956.3,2022-08-12,City chance major card state.
514,69,Credit,4043.15,2021-08-04,
515,573,Credit,4891.29,2020-10-09,Across risk happy seat itself.
516,91,Credit,2273.64,2020-12-31,Natural feel light project career message.
517,810,Debit,3859.96,2022-06-01,
518,207,Credit,4399.74,2022-07-24,Eat push man method probably how medical food.
519,805,Credit,639.18,2024-08-05,
520,198,Credit,4293.81,2024-09-12,Huge institution goal.
521,420,Credit,334.17,2023-11-25,Look Congress whether themselves author drug.
522,911,Debit,3445.93,2020-09-13,School church your hospital party figure.
523,944,Credit,2396.13,2023-11-30,Meet ahead game together.
524,586,Credit,3172.66,2020-06-14,Interest work bank figure manager.
525,600,Credit,3396.63,2021-07-26,
526,594,Debit,2348.87,2020-10-25,Else production fine hard plan end here.
527,812,Credit,4685.3,2020-04-04,
528,233,Debit,134.52,2022-10-12,Street consider recent say understand everything.
529,539,Debit,2211.48,2020-05-25,
530,510,Credit,1930.59,2023-09-25,Medical more area happen speak control blood.
531,656,Credit,3620.22,,Research contain music big.
532,131,Credit,603.12,2020-09-30,Cell they town use strong.
533,920,Credit,2490.54,2020-08-18,Experience in report. Even market need power.
534,533,Debit,3113.34,2024-07-25,Assume key often ask reduce threat.
535,22,Debit,3318.42,2020-06-03,Rest wait know. Guy blood subject number discuss.
536,385,Credit,3914.37,2022-11-10,
537,53,Credit,2805.32,,Necessary under field they office similar.
538,581,Debit,4215.06,2020-03-16,Check until issue all which fear.
539,499,Credit,3329.25,,Prevent old store mention best.
540,507,Debit,4685.22,2023-10-02,Bed get today five sign.
541,803,Credit,817.12,,Task natural discussion surface hear poor too.
542,10,Debit,533.45,2020-04-22,Bit account floor.
543,224,Credit,4711.07,2024-07-09,Course front never.
544,722,Debit,2680.04,2024-05-02,Dog change last. Performance able tax after.
545,680,Credit,1770.4,2022-01-05,Ago fast everything character.
546,523,Debit,4549.7,2024-04-18,
547,905,Debit,4482.61,2021-08-16,Sign teacher just world realize event plant goal.
548,459,Credit,2107.49,2022-01-16,Close kid get type our.
549,660,Credit,4437.47,2022-11-09,
550,464,Credit,3956.22,2023-03-27,Indicate contain page must south each.
551,599,Credit,,2020-03-06,Early bed along wife too.
552,346,Credit,3623.78,2023-02-15,Hotel generation region rule.
553,897,Debit,757.25,2022-08-05,Process community wrong skill develop.
554,413,Credit,1219.02,,
555,95,Credit,275.72,2023-03-29,Tree seven attention source glass onto.
556,697,Credit,,2022-03-08,Recent available thought direction employee.
557,369,Credit,285.66,2021-07-02,Nation together those heart.
558,911,Debit,3434.35,2021-12-26,Stuff individual team there.
559,558,Credit,640.2,2023-11-10,Its all occur name word staff.
560,533,Debit,3205.76,2020-07-07,Pay within TV store when anything.
561,921,Debit,3951.98,2019-12-17,Show bar court special old house.
562,52,Credit,4887.81,2020-03-09,
563,1000,Credit,,2021-12-24,
564,792,Debit,2774.35,2021-11-04,
565,559,Credit,113.69,2020-12-24,Through page difference.
566,551,Debit,,2020-09-18,Rich policy girl white station.
567,578,Credit,3484.77,2023-02-04,Buy community from spend visit.
568,679,Debit,1663.56,2022-02-18,Conference loss its employee go.
569,330,Debit,2895.16,2019-11-30,Language summer ability prove doctor.
570,238,Debit,213.18,2023-08-08,
571,911,Credit,3464.98,2022-03-22,Likely kind during chance test lawyer role.
572,38,Debit,4342.94,2023-03-18,
573,197,Debit,160.63,2020-06-03,Get although need door pretty only production.
574,954,Credit,4450.65,2022-07-28,Almost bit candidate.
575,990,Credit,2869.11,,Plant change design water machine happen.
576,593,Credit,3896.49,2022-04-13,I occur street send civil deal field.
577,328,Debit,2155.17,2023-04-17,Avoid far production so measure partner.
578,488,Debit,1113.39,2020-08-19,Just lay ball win special never.
579,568,Credit,3165.45,2020-12-16,Affect reveal issue green president full author.
580,825,Debit,2975.16,2023-11-05,Alone adult true hit need which.
581,132,Credit,,2022-05-16,Far notice air year whom forget.
582,624,Credit,2744.22,2020-10-26,
583,291,Credit,1863.73,2020-07-19,Computer until argue.
584,442,Debit,3421.85,2021-05-22,Land think most effort must condition forget.
585,846,Credit,1533.97,2021-04-26,Miss north see security suddenly trial.
586,70,Debit,1052.09,2019-12-17,Sing sell couple new last born money.
587,928,Debit,1200.2,2024-03-31,Modern analysis long parent region.
588,324,Credit,2339.05,2020-12-31,Write improve expert recently must each push.
589,158,Debit,4442.28,2023-05-28,
590,695,Debit,3579.47,2024-02-06,Difficult final class wife huge result.
591,79,Credit,1807.92,2022-11-20,
592,73,Debit,936.21,2020-11-12,
593,428,Debit,962.86,,Paper actually physical everyone figure.
594,231,Credit,1989.56,2020-10-15,Relate team improve much center material.
595,185,Credit,389.1,2023-11-23,Tell throughout but difference.
596,755,Debit,578.21,2024-03-21,
597,371,Credit,3087.86,2021-01-12,Raise hot interest music since leg toward.
598,430,Debit,2571.79,2020-10-18,Most system price mind tend with.
599,72,Debit,160.82,2020-03-21,
600,543,Credit,1042.94,2023-06-30,Life boy tell land such make.
601,913,Credit,1205.45,2023-02-05,
602,106,Credit,1994.96,2020-06-02,Scene far idea recognize.
603,314,Debit,2874.33,2024-01-10,Blood account she commercial thank.
604,33,Debit,571.28,,
605,211,Debit,316.14,2023-04-09,
606,656,Credit,1989.18,2020-12-27,Individual follow stock race late nation.
607,18,Credit,1292.44,2020-03-02,
608,184,Credit,2509.71,2024-07-26,Human surface officer do.
609,658,Credit,2407.85,2020-08-07,
610,84,Debit,,,Real success very.
611,879,Debit,1021.8,2022-08-29,Number most degree hard song.
612,846,Debit,1702.49,2024-08-26,Those second growth office we.
613,225,Debit,4479.23,2020-11-18,Article black television nothing.
614,974,Credit,,2023-10-26,Treat Mr election represent.
615,166,Debit,595.93,2023-09-01,Staff worker above reality.
616,301,Debit,3119.94,2020-09-18,American natural management agency.
617,65,Credit,4313.38,2023-11-18,Such eye rest let. Perform hour argue month five.
618,372,Debit,520.74,2023-09-18,
619,806,Credit,4248.48,2019-11-18,Risk walk clearly issue exist talk.
620,36,Credit,2052.65,2021-06-28,Sister add likely national money enough door.
621,794,Credit,2805.69,2023-10-02,Color because brother stay.
622,453,Debit,3736.05,2023-12-01,Similar class blood employee art.
623,149,Debit,2653.58,2020-10-25,Your serve everything way table.
624,430,Debit,,,
625,250,Debit,,2021-05-13,Tonight energy expert.
626,249,Credit,2049.84,2022-10-25,
627,393,Credit,3417.54,2020-08-23,New subject teach note become face.
628,519,Credit,4568.43,2023-12-24,
629,346,Debit,,2024-02-29,Order quickly age find pass.
630,62,Debit,3505.09,2019-10-28,Evidence buy seek once.
631,475,Debit,2019.01,2020-11-28,
632,782,Debit,1096.5,2022-03-17,War item candidate name house door skill.
633,516,Debit,4351.2,2022-07-02,Mission should war. Individual commercial lawyer.
634,531,Debit,1620.59,2023-05-18,Thus still moment born.
635,272,Debit,4176.57,,
636,459,Debit,3425.89,2021-11-03,Real lose Mr character father.
637,92,Debit,1109.76,2024-05-21,Suffer again pass item alone.
638,651,Debit,3833.72,2020-09-11,Media road second growth grow class right.
639,932,Credit,1945.34,2020-08-27,
640,663,Credit,3735.03,2021-07-04,Spend together here personal travel.
641,799,Credit,2964.02,2020-07-29,
642,92,Credit,1592.82,2021-01-09,Third force compare thus good actually.
643,941,Credit,1670.96,2023-12-12,
644,887,Debit,3560.48,2022-09-02,Matter institution purpose call quickly ago.
645,431,Debit,642.35,2020-09-12,Experience different half.
646,684,Credit,3911.05,2021-08-09,Finally assume hot really.
647,761,Credit,1071.31,2022-12-16,Animal social future lose. The watch beautiful.
648,486,Debit,1517.84,2024-04-27,Section situation network himself.
649,242,Credit,4336.12,2019-11-25,
650,521,Credit,3513.69,2022-12-02,Seat term culture some bar nothing send.
651,490,Credit,1518.05,2021-12-14,Speech fear scene generation.
652,594,Credit,2267.38,,Material voice main pass beautiful.
653,363,Credit,476.44,2024-03-15,Throughout network gas admit else magazine.
654,639,Credit,121.86,2021-12-04,
655,975,Credit,4909.15,2021-01-02,Water during group community a year add painting.
656,732,Credit,686.42,2021-12-21,Policy factor expert push will break same.
657,444,Debit,4451.51,2021-09-02,Soldier office hand start.
658,202,Credit,4373.89,2020-11-07,
659,452,Debit,2242.35,2024-07-01,Leave house investment front.
660,740,Debit,3573.67,2023-11-03,Subject my key local.
661,866,Debit,2253.28,2022-03-04,
662,927,Credit,1793.01,2022-05-24,
663,641,Credit,484.21,2022-05-11,Main board trial few final office.
664,718,Debit,2743.95,2020-03-07,Star loss so continue hot point morning.
665,83,Debit,4592.47,2022-05-17,Action score perform during can already Congress.
666,339,Credit,,2024-04-30,Between majority call state.
667,714,Credit,,2023-01-16,
668,351,Debit,3863.33,2023-01-12,International fine sport sort should not drive.
669,111,Debit,1677.32,,So water according. Across off suffer during.
670,926,Debit,666.31,2020-10-15,Leg hotel bad perhaps management.
671,334,Credit,3704.02,2021-08-31,They detail official.
672,291,Debit,1622.8,2023-04-10,One newspaper evidence according cold write.
673,805,Credit,4336.6,2022-12-21,Research under voice any difficult safe.
674,566,Credit,1404.0,2021-12-03,Already hope loss eight commercial any seat none.
675,935,Debit,93.33,2023-03-19,Recent argue determine.
676,718,Credit,2015.73,,Enjoy these recent discuss many.
677,515,Credit,1136.1,2022-06-03,Believe whatever method inside a step.
678,97,Credit,3064.6,2023-09-30,
679,376,Debit,3180.87,2022-09-07,Take heavy word fall each language.
680,13,Debit,3287.69,2021-01-15,
681,117,Credit,3021.45,2020-03-30,
682,294,Debit,3853.29,2021-09-10,High seek send involve generation.
683,199,Credit,2631.6,2023-06-17,
684,622,Credit,,2024-09-16,Alone board six building analysis full president.
685,254,Debit,3669.38,2020-08-23,Moment make building national.
686,499,Debit,1145.98,2022-04-21,Plan with threat single.
687,839,Credit,4087.96,2024-06-01,
688,704,Debit,2986.33,2023-01-03,Hour agree tough himself strong material.
689,719,Credit,3789.37,2024-04-03,Memory lay base bar prevent song around tend.
690,451,Debit,2293.18,2023-04-18,Lead notice want tell.
691,201,Debit,2076.19,2022-12-07,Career article government morning to.
692,442,Credit,3591.03,2023-01-19,Red station Mrs large.
693,893,Debit,,,Nice service find us professor situation.
694,92,Credit,1791.05,2024-04-09,
695,115,Credit,3591.33,2020-11-23,Option challenge purpose figure each production.
696,386,Debit,2551.02,2019-11-07,Difficult people sort.
697,190,Debit,3757.57,2019-11-29,And than message shake talk school work always.
698,920,Credit,1869.93,2022-02-21,Few could concern other.
699,461,Debit,4604.22,2021-07-19,Executive answer represent truth western article.
700,266,Credit,1074.42,2020-11-20,
701,871,Debit,21.65,2022-03-20,Even world say manager.
702,816,Debit,3979.74,2020-12-26,A view page generation. Yet conference a four.
703,89,Credit,4366.29,2020-08-03,
704,249,Debit,4414.01,2023-10-02,Feeling serve together.
705,214,Credit,2322.88,2023-12-09,Lead start player senior.
706,39,Credit,4276.74,2021-07-27,Far to decade just defense city garden suffer.
707,613,Credit,446.34,2021-12-14,Deal science record church.
708,93,Debit,2778.12,2021-12-04,
709,876,Debit,4126.95,2022-11-25,Foot where room present audience.
710,791,Debit,954.04,2024-01-29,Eye color style drug mouth.
711,128,Credit,,2024-07-05,Coach if soon catch seem size chair.
712,996,Credit,1741.62,2021-05-24,
713,130,Debit,2488.22,,
714,167,Debit,2412.82,2020-08-08,Drug throw easy four produce.
715,597,Debit,3207.78,2021-10-30,Series approach kind building speech word.
716,832,Debit,,2019-12-02,Manage although source choose product.
717,245,Credit,1809.99,2023-04-25,Magazine sea truth discussion.
718,188,Debit,1432.49,2020-01-21,Product voice if force. Heavy baby lose team.
719,677,Credit,,2022-10-05,
720,646,Debit,1234.95,2022-04-19,
721,688,Debit,1421.37,2023-12-15,Production east happy happen seven with.
722,393,Credit,334.95,2023-09-17,
723,644,Debit,4153.96,2020-11-04,Everyone certainly until son somebody station.
724,756,Debit,4746.13,,Often group about on skin.
725,496,Credit,207.45,2021-01-09,Foot language policy parent prevent.
726,92,Credit,3195.24,2022-05-23,Chance everyone person contain.
727,286,Credit,,2020-01-13,
728,549,Debit,543.01,2024-02-14,Daughter degree those feel raise move.
729,658,Credit,3763.06,2021-09-04,Would summer house article blue Congress hear.
730,134,Debit,3730.81,,Issue nature teacher.
731,213,Credit,1757.05,2019-10-09,After arrive if accept.
732,237,Credit,3614.82,2022-06-26,Talk or course environmental.
733,962,Debit,3243.23,2019-12-22,Step level of alone team.
734,576,Credit,4198.88,2020-11-24,
735,595,Debit,3266.32,2022-07-01,Serve safe they scene large these believe.
736,461,Credit,1047.45,2020-04-12,Away determine cell if popular president church.
737,146,Credit,2432.8,2020-11-01,With ball hundred various both model.
738,396,Debit,3852.02,2021-06-30,Result month measure.
739,413,Credit,3946.45,,
740,706,Credit,4965.68,2022-03-01,
741,747,Credit,4250.6,2021-12-26,Itself bank control author government.
742,577,Credit,2984.01,2024-06-04,
743,551,Debit,3934.46,2020-04-04,Carry what leave leave between vote.
744,901,Credit,2463.56,2024-05-08,
745,890,Debit,1485.16,2021-04-22,Congress paper not because.
746,99,Debit,1226.3,2024-04-18,Actually surface close what past.
747,107,Debit,3623.99,2020-03-31,
748,535,Debit,2926.88,2020-05-18,Past final positive part.
749,741,Debit,891.07,2021-01-11,Tv beat spend ground senior wait.
750,687,Credit,475.38,2020-06-04,Organization stand tree way.
751,412,Debit,487.88,2021-04-29,
752,66,Credit,2828.32,2020-08-10,Support however final data.
753,820,Credit,507.83,2024-02-29,Past bill network region list.
754,738,Credit,3106.95,2023-03-10,Skin factor create natural century beat.
755,264,Debit,2062.98,2024-05-11,Service what clearly poor with worry you.
756,74,Debit,1961.03,2020-05-30,Reveal approach buy chair order amount over.
757,120,Credit,2782.87,,
758,521,Debit,1238.21,2024-05-01,Participant edge sell point walk crime bar.
759,667,Debit,4482.85,2021-04-14,Never significant stock read.
760,977,Debit,821.43,2020-08-13,
761,800,Credit,3093.4,,Spend evening keep factor music rise trip weight.
762,210,Credit,3891.2,2021-02-08,Throughout source girl.
763,557,Credit,3850.51,2021-08-28,Seat eight but for them not senior talk.
764,186,Debit,2630.24,2024-05-01,Natural film smile guy believe.
765,256,Credit,4633.69,2023-03-29,
766,498,Debit,4400.08,2023-11-08,
